commutes-all.smat	100.36439790575916	261.73438567513426	0.833949362555367	0.9530841992573543	0.7547161080324665
modmexico-city.smat	21.197163536474328	459.4585956941147	1.458963479695048	1.8295552720656267	0.9228459405503989
covidflows-2020_08_31-filtered-20.smat	19.541350627379106	59.89837102287329	0.8171776811158877	1.2995608919290158	0.7269605217300695
cn-modUIllinois20.smat	2.994776602633283	28.50950762981281	0.5105698776973332	1.052354861172197	0.8909036387544063
cn-Penn94.smat	2.871672752288723	34.42067713491359	0.45177765501296374	1.1450561415234313	0.9113847079087134
cn-modWisconsin87.smat	2.6864014801110083	22.812197924567347	0.4486899360196691	0.9731211410332586	0.9084409544921495
dblp-cc.smat	6.328788541294007	75.12773836090547	0.7685988364986996	1.0001207956549498	0.5830648652511419
email-Enron.smat	10.731896961063628	118.41771488874616	0.4541478287917064	0.6609950109255293	0.386903021847418
anony-interactions-onemonthA-cc.smat	3.526345191040843	21.031051581299213	0.3126237624373247	0.8181940034421282	0.7674549466088011
cit-HepPh.smat	24.463474898985496	76.58116004020054	0.45785929808638887	0.5394930858563378	0.5671512714336859
Slashdot0811.smat	12.129782833505688	131.34180088134937	0.19874030474774024	0.26090292351762684	0.39566744888429317
flickr-links-sym.smat	19.048506084953033	1240.2994866017648	0.4491472369926089	0.8896117034306129	0.48610223432126065
geometric-100000-2d-1-20.smat	14.10362	17.656085282327656	1.2157989640131326	1.1049944836477057	0.9976684358096735
study-25-150.smat	31.91664	92.06024865135673	0.7295101154770703	0.6506595372753741	0.8541348350982128
cl-lfr-100000-3.00-2.00-0.15-1-2000-5-500-17-connect-graph-invdegdepth-8000-0.9-0.0-100-5.smat	5.5292383895859345	28.699666566735438	0.8762128645294875	1.2927178132443748	0.5934490642009762
rewired-10000.0-commutes-all.smat	100.12270597960871	175.25348068086936	0.054582274752836446	0.05175692844529757	0.05211631372895298
rewired-10000.0-modmexico-city.smat	20.93038131141462	255.7685088746265	0.10557350754680107	0.1039882202508409	0.2701438649614809
rewired-10000.0-covidflows-2020_08_31-filtered-20.smat	19.529410106023008	43.88795309441521	0.10840859203831028	0.08563910535908704	0.03612062272692662
rewired-10000.0-cn-modUIllinois20.smat	3.1752254390128143	23.449146613745263	0.272431428443058	0.43658152440850856	0.5819427887243289
rewired-10000.0-cn-Penn94.smat	3.073595887375543	27.914041547271573	0.22017877266109867	0.4652171643620516	0.6615423523447748
rewired-10000.0-cn-modWisconsin87.smat	2.8985094934751685	21.912171037203727	0.2566459896986516	0.4736445762270734	0.6318661595373567
rewired-10000.0-dblp-cc.smat	6.345307992608709	20.19870042821013	0.14539876612364522	0.23520622418713175	0.14129242386355867
rewired-10000.0-email-Enron.smat	10.594883362022912	89.05824863248971	0.11225245229807836	0.18286465701041194	0.3115520263969791
rewired-10000.0-anony-interactions-onemonthA-cc.smat	3.5571295891025163	14.470546019432424	0.15333221919008186	0.3992721865909504	0.7203684782140104
rewired-10000.0-cit-HepPh.smat	24.399697683206885	63.762784000300236	0.09705703901480553	0.1198527368811106	0.21201890853461935
rewired-10000.0-Slashdot0811.smat	12.030661840744571	117.60497207757928	0.10179864945286697	0.13099000357807059	0.4003668360736854
rewired-10000.0-flickr-links-sym.smat	18.835509083747723	733.3275303637621	0.08338540137219122	0.10326686317304863	0.5349237116977926
rewired-10000.0-geometric-100000-2d-1-20.smat	14.10216	15.071175571574479	0.08713105640078919	0.09133562859710925	0.002709943725980768
rewired-10000.0-study-25-150.smat	31.8948	46.59469195733523	0.06072250724950518	0.058139146603944834	0.00794432861171801
rewired-10000.0-cl-lfr-100000-3.00-2.00-0.15-1-2000-5-500-17-connect-graph-invdegdepth-8000-0.9-0.0-100-5.smat	5.54234955843089	22.775129669060846	0.1628551463296426	0.2380636406325244	0.10468803035232332
